,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,OccupationCat,CommuteDistanceCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat
574,1,2,0,0,0,0,1,0,0,1,0
575,1,4,0,1,2,1,1,1,3,0,2
576,1,4,1,1,3,1,0,1,5,0,3
577,1,4,1,1,4,1,0,0,5,0,4
578,1,4,1,1,4,4,0,0,5,1,4
579,1,4,1,0,4,1,1,0,5,0,4
580,1,5,0,0,0,0,1,0,4,1,0
581,1,2,0,1,2,1,1,1,0,0,2
582,1,2,0,0,0,0,0,0,0,0,0
583,1,4,1,1,4,4,1,0,0,1,2
584,1,2,0,0,2,3,0,0,0,1,3
585,1,4,1,0,4,0,1,0,5,1,3
586,1,4,1,1,3,4,1,1,5,1,3
587,1,3,2,1,3,4,1,1,5,1,3
588,1,5,0,0,0,0,1,0,4,1,1
589,1,2,0,0,0,0,0,0,0,1,0
590,1,2,0,0,0,0,0,0,4,1,1
591,1,3,0,0,3,0,0,0,2,1,0
592,1,5,1,0,1,4,0,0,1,1,1
593,1,2,1,0,3,0,1,1,5,1,0
594,1,4,1,1,3,2,1,1,1,1,1
595,0,4,1,0,4,4,1,0,0,1,2
596,0,4,1,1,3,4,0,0,0,1,2
597,1,2,0,0,0,0,0,0,0,1,0
598,1,2,0,1,2,3,1,1,0,0,2
599,1,2,0,1,2,0,1,0,0,0,2
600,1,2,0,0,4,0,0,1,2,1,0
601,1,3,1,1,3,4,1,1,5,1,3
602,1,2,1,0,3,0,1,0,5,1,1
603,0,3,1,1,3,0,0,0,0,0,0
604,1,2,0,1,2,1,0,1,0,0,2
605,1,2,0,0,0,0,1,0,0,1,0
606,1,2,0,1,2,1,0,0,0,1,3
607,0,3,0,1,3,0,0,0,2,0,0
608,0,5,1,1,1,1,1,1,5,0,0
609,0,5,0,1,2,0,0,0,2,1,3
610,1,3,1,1,4,3,0,1,5,1,0
611,0,2,1,0,4,1,1,0,5,0,3
612,0,3,1,0,3,4,0,0,0,1,0
613,0,4,1,0,4,4,1,0,0,1,3
614,1,3,1,1,3,3,1,0,5,1,1
615,1,3,1,1,4,0,1,1,5,0,0
616,1,3,0,0,4,0,0,1,5,1,0
617,1,3,1,1,3,0,1,0,5,0,1
618,1,3,0,0,0,0,0,0,2,1,0
619,0,4,1,1,3,0,0,0,0,0,0
620,0,5,0,1,4,4,1,0,0,1,2
621,1,2,2,0,1,0,0,1,0,1,2
622,1,2,1,0,3,0,0,0,5,0,1
623,1,4,0,1,4,1,1,0,5,1,2
624,1,4,0,1,0,1,1,0,5,0,3
625,1,4,0,1,0,1,1,0,5,0,3
626,1,3,1,1,3,3,0,1,1,1,3
627,0,3,1,0,3,0,1,0,0,0,0
628,1,3,0,1,2,0,1,1,2,1,2
629,1,3,0,0,0,3,0,1,3,1,0
630,1,2,0,1,0,0,1,1,5,0,3
631,1,3,1,0,4,1,1,1,5,1,1
632,1,3,1,1,3,2,1,1,0,1,0
633,0,4,1,1,4,4,1,0,0,1,3
634,1,3,1,0,1,0,1,0,0,1,1
635,1,3,0,1,2,0,0,1,3,1,2
636,0,3,0,0,4,0,1,0,2,1,0
637,1,4,0,1,0,1,1,0,5,1,3
638,1,2,1,0,1,0,1,0,0,1,1
639,0,4,1,0,4,2,0,1,0,1,3
640,1,3,0,0,2,1,1,0,4,0,2
641,1,3,0,1,0,0,1,0,4,1,1
642,1,3,0,0,4,0,1,0,2,1,0
643,1,2,1,1,3,3,1,0,5,1,1
644,1,4,0,0,0,3,1,0,5,1,2
645,1,3,0,0,0,3,0,0,5,1,2
646,1,3,1,0,3,2,1,0,0,0,0
647,1,3,2,0,3,2,1,1,0,1,4
648,1,3,1,0,1,0,1,0,0,1,1
649,1,3,0,0,0,3,1,1,2,1,0
650,1,3,1,1,4,3,1,1,5,1,0
651,1,4,0,1,0,1,0,0,5,0,3
652,1,3,0,0,4,3,0,1,5,1,0
653,1,3,1,0,3,3,1,0,5,1,1
654,1,3,1,0,4,3,1,1,5,1,0
655,1,2,1,0,4,3,1,1,5,1,0
656,1,2,1,0,3,2,0,0,0,1,0
657,1,3,0,1,2,0,0,1,2,1,4
658,1,2,2,0,3,2,0,1,0,1,4
659,1,3,2,0,1,2,1,1,0,1,2
660,1,2,0,1,0,0,1,0,2,1,1
661,1,5,2,1,1,2,0,1,3,1,0
662,1,2,0,1,0,0,1,1,2,1,3
663,1,3,1,1,4,0,0,1,5,0,0
664,1,3,1,0,3,1,0,1,0,1,0
665,0,2,1,1,3,0,1,0,0,0,0
666,0,2,0,1,2,3,1,0,0,0,3
667,1,3,2,1,1,2,0,1,0,1,2
668,1,2,1,0,4,1,0,0,5,1,1
669,1,4,0,0,0,0,0,0,5,0,3
670,1,2,2,0,1,2,1,1,0,0,2
671,1,3,2,1,1,2,1,1,0,1,2
672,1,3,2,1,1,2,0,1,0,1,2
673,1,2,2,0,1,2,1,1,0,0,2
674,1,3,0,1,0,1,0,1,4,1,3
675,1,2,1,0,4,1,0,1,5,1,1
676,1,3,0,0,4,0,0,1,5,1,0
677,1,4,1,1,3,0,1,0,5,0,0
678,1,3,1,0,3,3,1,0,0,1,0
679,1,3,1,1,3,3,0,1,0,1,0
680,1,2,0,1,2,0,1,0,0,0,3
681,1,2,0,0,0,0,0,0,3,0,0
682,1,3,0,0,0,0,1,0,3,1,0
683,0,4,0,0,2,0,0,0,4,1,3
684,0,5,0,1,0,0,0,0,2,1,0
685,1,3,1,0,4,1,1,0,5,1,1
686,0,2,1,0,4,4,0,0,5,1,3
687,0,2,1,1,4,0,0,0,5,0,3
688,0,5,1,0,1,0,1,0,0,1,1
689,1,3,0,1,0,1,0,1,4,1,3
690,0,4,0,1,0,0,0,1,3,0,3
691,1,4,0,0,0,0,1,0,4,1,1
692,1,4,0,0,4,1,0,0,5,1,2
693,0,3,1,1,3,4,0,0,0,0,0
694,1,4,1,1,4,0,0,0,0,0,3
695,0,5,0,1,1,4,0,0,0,1,0
696,1,3,2,0,1,2,0,1,0,1,2
697,1,3,1,0,3,2,0,0,0,1,0
698,1,4,0,0,0,0,0,0,5,1,3
699,1,4,1,0,4,3,1,0,5,1,3
700,0,5,1,1,1,0,0,0,0,0,1
701,1,3,1,0,3,2,1,0,0,1,0
702,1,2,2,0,1,0,0,1,0,1,0
703,1,2,0,1,2,3,1,1,0,1,2
704,1,2,0,1,0,1,0,1,5,1,3
705,1,3,0,1,0,1,1,0,5,0,3
706,1,3,0,0,0,1,0,0,5,1,3
707,0,2,1,1,4,1,0,0,5,0,3
708,1,3,1,1,3,3,0,1,0,1,0
709,1,4,1,0,3,4,1,1,0,1,0
710,1,3,2,0,1,2,1,1,0,1,2
711,1,3,0,1,2,0,0,1,2,1,2
712,1,2,0,0,4,1,1,0,5,1,1
713,1,2,0,0,2,0,0,0,0,1,3
714,1,2,2,1,3,2,1,1,0,1,4
715,1,3,1,0,4,0,1,1,1,1,1
716,1,5,0,0,3,1,1,0,1,0,3
717,0,3,1,1,3,4,1,0,0,0,0
718,1,4,1,0,3,3,1,1,3,0,2
719,1,3,0,1,0,0,1,0,3,1,0
720,1,4,0,1,0,1,0,0,5,0,3
721,1,4,0,1,0,1,0,0,5,0,3
722,1,2,1,0,4,0,1,1,5,1,1
723,1,3,2,0,1,4,0,0,0,1,1
724,1,3,0,1,2,3,1,0,4,0,2
725,1,3,0,1,0,0,0,0,4,1,1
726,1,2,2,0,1,0,0,0,0,1,1
727,1,3,1,1,3,4,0,1,0,1,0
728,0,4,1,0,4,0,0,0,0,1,3
729,0,2,0,1,0,0,1,1,3,0,3
730,1,2,1,0,3,3,0,0,5,1,1
731,1,3,1,1,4,0,1,1,5,0,0
732,1,3,1,0,4,1,0,1,1,1,1
733,0,5,1,0,1,3,1,0,1,1,0
734,1,3,2,1,1,1,1,0,0,1,1
735,1,2,2,0,3,2,0,1,0,1,4
736,1,2,0,1,2,1,1,1,0,0,2
737,1,3,1,0,4,0,0,1,1,1,1
738,1,3,1,1,4,1,0,0,5,1,1
739,1,4,0,0,4,3,0,1,5,1,2
740,1,3,1,1,3,0,0,0,0,0,0
741,1,5,1,1,3,2,0,0,3,1,3
742,0,3,0,0,4,0,1,0,2,1,0
743,1,3,1,1,4,0,1,1,5,0,0
744,1,3,0,0,4,1,0,0,5,1,2
745,1,3,1,1,4,3,1,0,5,1,1
746,0,2,1,0,4,4,1,0,5,1,3
747,1,3,1,0,1,0,1,0,0,1,1
748,1,3,1,0,3,0,1,0,5,1,1
749,1,3,2,0,1,0,1,0,0,1,1
750,0,4,1,0,4,0,0,0,0,1,3
751,1,5,1,0,1,1,0,0,1,1,1
752,1,3,1,1,4,3,1,1,5,1,0
753,1,2,0,1,4,1,0,0,1,0,3
754,1,4,1,0,3,4,0,0,1,1,3
755,1,3,1,1,3,3,0,0,5,1,0
756,1,2,1,0,1,0,0,0,0,1,1
757,1,2,0,0,4,0,1,1,4,1,0
758,1,4,0,1,0,1,1,0,5,0,3
759,1,4,1,0,3,3,1,1,1,1,0
760,1,3,0,1,2,0,1,1,2,1,4
761,0,2,0,1,0,0,1,1,2,1,3
762,1,3,1,0,4,3,0,1,5,1,0
763,0,2,1,0,4,4,0,0,5,1,3
764,1,3,1,1,3,3,1,0,5,0,0
765,1,3,1,0,3,1,0,1,0,1,0
766,0,5,0,0,4,0,1,1,0,0,2
767,1,4,1,0,3,3,1,1,3,1,2
768,1,3,0,1,2,1,1,0,4,0,4
769,1,2,1,1,3,0,1,0,5,0,1
770,1,3,1,1,3,2,1,1,0,1,0
771,1,3,2,0,1,2,1,1,0,0,2
772,1,3,0,1,0,0,0,0,3,1,0
773,1,2,1,0,3,0,0,0,5,0,1
774,1,4,1,0,4,3,0,0,5,1,3
775,1,3,1,0,1,0,0,0,0,1,1
776,1,3,1,0,1,0,1,1,0,1,1
777,1,3,2,0,1,2,0,1,0,0,2
778,1,3,0,1,2,1,1,0,3,0,2
779,1,3,0,0,4,0,1,1,5,0,0
780,1,5,1,0,3,2,0,1,5,1,3
781,1,4,0,0,0,1,1,0,0,0,3
782,0,2,0,1,2,1,0,1,0,0,2
783,1,2,0,1,0,0,1,0,2,0,3
784,1,4,3,0,3,0,0,1,4,1,2
785,1,2,1,1,3,1,0,0,5,0,3
786,1,5,1,0,1,1,1,0,1,1,0
787,1,5,0,1,0,2,1,0,5,0,4
788,1,3,1,0,3,1,1,0,0,1,0
789,1,3,1,1,4,0,0,0,0,0,3
790,0,2,1,0,3,2,0,0,0,1,0
791,1,5,1,0,4,3,0,1,3,1,4
792,1,3,0,0,0,0,0,0,4,1,0
793,1,2,1,0,3,3,1,0,5,1,1
794,1,3,1,0,3,3,1,0,5,1,1
795,0,4,1,1,3,0,0,1,5,0,0
796,0,4,1,1,3,0,0,1,5,0,0
797,1,4,1,1,4,4,0,0,0,1,2
798,1,4,1,0,4,4,1,0,0,1,2
799,1,3,1,0,1,0,1,0,0,1,1
800,1,4,1,1,4,4,0,0,0,1,3
801,1,3,2,0,3,2,0,1,3,1,2
802,0,4,1,1,3,0,0,1,5,0,0
803,1,5,0,1,3,3,1,1,5,0,2
804,1,3,1,1,4,3,1,0,5,1,3
805,1,5,1,1,1,4,0,0,0,1,1
806,0,3,0,0,0,0,0,0,2,1,1
807,1,3,1,1,4,1,1,0,5,1,1
808,1,3,1,0,3,3,0,0,5,1,1
809,0,2,0,1,4,1,1,0,5,0,2
810,1,5,1,1,1,4,0,0,0,1,1
811,1,4,0,1,4,4,0,0,0,1,2
812,1,3,0,1,0,0,1,1,2,1,3
813,1,5,0,1,2,1,1,0,2,1,3
814,1,3,1,0,4,3,1,0,5,1,1
815,1,3,1,1,4,3,1,1,5,1,0
816,1,5,0,0,1,4,1,0,0,1,0
817,1,4,0,0,0,0,0,0,2,1,1
818,1,2,1,1,4,1,0,0,5,0,3
819,1,3,1,1,3,0,0,1,5,0,1
820,1,3,1,1,4,3,0,1,5,1,0
821,1,5,0,0,0,0,1,0,0,0,3
822,0,2,1,1,3,2,0,0,0,0,0
823,0,4,0,0,4,0,0,0,3,1,0
824,1,3,0,1,2,0,1,1,3,1,2
825,1,4,0,0,0,0,0,0,2,1,0
826,1,3,1,1,3,3,1,1,1,1,0
827,1,2,2,0,1,0,0,1,5,1,1
828,0,4,0,0,4,2,0,1,1,1,4
829,1,4,1,0,1,2,1,1,5,1,0
830,1,3,1,0,3,4,0,1,1,1,3
831,1,4,1,0,4,3,0,0,5,1,3
832,1,3,1,1,4,1,1,0,0,0,2
833,1,4,1,1,4,1,0,0,0,0,2
834,1,3,2,1,1,3,1,1,0,1,0
835,1,3,1,1,1,0,0,0,0,1,1
836,1,3,1,1,3,0,0,0,0,0,0
837,1,4,0,0,0,1,0,0,0,0,3
838,1,3,0,1,4,4,1,0,0,1,3
839,0,2,0,1,2,3,0,1,0,0,2
840,0,2,0,1,0,0,0,0,0,1,0
841,0,2,1,1,3,3,0,0,0,0,0
842,1,3,0,1,0,0,1,0,4,1,0
843,1,3,1,0,3,3,0,0,5,1,1
844,1,3,1,1,3,0,1,1,0,0,0
845,1,4,1,1,1,3,0,0,0,0,0
846,0,2,0,1,2,0,1,0,0,0,2
847,1,2,1,1,3,0,1,0,5,0,3
848,1,3,1,1,3,3,0,0,5,1,1
849,1,3,0,0,3,0,0,0,3,0,0
850,1,2,2,1,1,0,1,1,5,0,0
851,1,2,1,0,4,4,0,0,5,1,3
852,1,3,1,0,4,3,0,1,5,1,0
853,1,3,0,0,4,1,0,0,5,1,1
854,1,3,1,0,4,3,0,1,5,1,0
855,1,4,1,1,4,1,0,0,0,0,3
856,1,4,2,1,1,0,1,0,0,1,1
857,1,3,1,1,3,0,1,1,0,0,0
858,1,4,1,1,3,0,0,0,0,0,0
859,1,4,1,1,4,4,0,0,0,1,3
860,1,4,0,1,0,3,0,0,4,1,3
861,1,2,1,1,4,1,1,0,5,0,3
862,1,3,1,0,4,3,1,1,5,1,0
863,1,3,1,1,3,0,0,0,5,0,1
864,0,5,0,1,0,0,0,0,4,1,0
865,0,3,0,0,2,3,0,0,4,1,3
866,1,3,1,1,4,3,0,1,5,1,0
867,1,3,1,0,3,0,0,0,1,1,1
868,1,3,1,0,4,3,1,1,5,1,0
869,0,2,1,1,4,0,0,0,5,0,3
870,0,2,0,1,4,1,1,0,5,0,2
871,0,2,1,1,3,1,1,0,5,0,3
872,1,3,2,0,1,0,0,0,0,1,1
873,1,4,1,1,4,4,0,0,0,1,3
874,0,5,0,1,0,0,0,0,4,1,0
875,1,3,0,1,2,0,0,1,4,1,4
876,1,5,1,0,1,4,1,1,3,1,2
877,1,2,0,1,0,0,1,0,2,0,3
878,1,3,2,1,3,3,1,0,0,0,0
879,0,2,0,1,2,0,1,0,0,0,3
880,1,4,0,0,4,0,1,0,2,1,0
881,1,2,0,0,4,0,1,0,4,1,0
882,1,3,0,0,0,0,1,0,2,1,0
883,1,5,1,1,4,3,0,1,5,0,4
884,1,3,1,1,3,0,0,0,5,0,1
885,0,3,1,0,4,0,1,1,5,0,0
886,0,3,1,1,3,0,1,0,5,0,0
887,1,4,0,1,3,1,0,0,5,0,2
888,1,5,0,1,4,4,1,0,0,1,3
889,1,4,1,1,3,4,0,0,0,1,2
890,1,5,0,0,4,1,0,0,0,0,2
891,1,5,0,0,4,4,0,0,0,1,2
892,1,2,0,1,2,0,1,0,2,0,4
893,0,5,0,0,0,0,1,0,2,1,0
894,1,5,1,0,3,3,1,1,5,0,2
895,1,5,1,1,3,0,1,0,5,1,1
896,1,3,1,0,4,4,1,0,0,1,2
897,1,4,1,0,3,0,1,0,0,1,0
898,1,5,0,0,1,4,0,0,0,1,0
899,1,3,0,0,4,0,1,1,5,1,0
900,1,3,2,0,1,3,0,1,0,1,0
901,1,2,0,1,2,0,1,0,0,0,3
902,0,2,1,1,3,2,1,0,0,1,0
903,1,2,0,1,2,1,1,0,4,0,2
904,1,3,0,1,0,0,0,1,3,1,3
905,1,3,1,1,4,4,0,0,5,1,3
906,1,3,0,1,3,3,1,0,5,0,0
907,1,4,1,1,1,4,1,0,0,0,0
908,1,3,1,1,3,4,0,0,0,1,0
909,1,3,0,0,0,1,0,0,4,1,0
910,1,5,1,0,1,4,1,1,3,0,2
911,1,3,1,1,1,1,0,1,5,1,0
912,1,2,1,0,3,0,0,0,1,1,1
913,1,3,1,1,3,0,1,0,5,0,1
914,1,5,0,0,0,1,0,0,5,0,4
915,1,4,1,1,3,4,1,0,0,0,2
916,1,3,1,1,3,0,0,1,0,0,0
917,1,3,1,1,3,3,1,1,0,1,0
918,1,2,0,0,2,0,0,0,0,1,3
919,1,2,0,0,2,3,1,0,0,1,3
920,1,2,0,0,0,0,0,0,0,0,0
921,0,2,0,1,2,3,1,0,0,0,3
922,0,2,1,1,3,2,0,0,0,0,0
923,1,2,0,1,2,3,1,0,3,1,2
924,0,4,0,0,2,0,1,0,2,0,3
925,1,3,1,1,4,0,1,1,5,0,0
926,1,3,1,0,3,3,0,0,5,1,1
927,0,2,1,1,4,1,0,0,5,0,3
928,1,3,1,1,4,3,1,1,5,1,0
929,1,5,0,1,0,2,0,0,5,1,4
930,1,2,0,0,2,3,0,1,0,1,2
931,0,2,1,0,3,2,1,0,0,1,0
932,1,3,1,0,4,0,1,1,1,1,0
933,1,2,0,0,4,1,1,1,4,1,0
934,1,5,1,1,3,1,1,1,5,0,3
935,1,3,0,1,4,1,0,0,1,1,1
936,1,2,1,1,4,4,1,0,5,0,3
937,1,3,0,0,4,0,0,1,5,1,0
938,0,3,1,0,3,3,1,1,5,1,0
939,1,3,1,0,3,0,1,0,5,0,1
940,1,3,1,0,4,3,0,0,5,1,3
941,1,4,0,1,0,4,1,0,0,1,3
942,1,3,0,0,0,0,1,0,4,1,0
943,1,4,0,0,4,0,1,0,2,1,0
944,1,3,1,1,3,0,1,0,1,0,3
945,1,3,1,0,4,3,0,1,5,1,0
946,1,5,0,1,0,2,0,0,5,1,4
947,1,5,1,1,3,3,1,1,5,0,3
948,1,4,1,1,4,1,0,0,0,0,2
949,1,3,0,0,0,0,1,0,4,1,1
950,1,3,1,0,4,3,1,0,5,1,1
951,1,3,1,1,4,3,1,0,5,1,1
952,1,5,1,1,1,3,0,1,5,0,0
953,1,4,1,0,4,3,1,0,5,1,3
954,1,4,1,1,4,1,0,0,0,0,3
955,1,2,1,0,3,0,1,1,0,1,0
956,1,5,0,0,4,4,1,0,0,1,2
957,1,3,0,1,3,3,0,0,5,1,0
958,1,3,1,1,3,3,0,0,1,1,1
959,1,5,1,1,1,3,1,1,5,0,0
960,1,2,1,0,1,0,1,0,0,1,1
961,1,2,0,1,2,0,0,0,0,0,3
962,1,4,1,0,3,2,1,1,3,1,2
963,1,4,0,1,2,0,1,1,3,1,2
964,1,2,1,1,3,0,0,0,5,0,1
965,1,3,1,1,3,3,1,0,5,0,1
966,1,3,1,1,3,3,0,1,0,1,0
967,1,5,0,0,4,4,0,0,0,1,2
968,0,2,0,1,2,1,1,1,0,0,2
969,1,3,1,0,4,1,0,0,5,1,1
970,1,3,1,0,3,3,1,0,5,1,1
971,0,3,1,1,4,0,0,1,5,0,0
972,1,2,1,0,4,4,1,0,5,1,3
973,1,3,1,1,3,0,1,0,5,0,1
974,1,4,1,1,4,4,1,0,0,1,2
975,1,3,1,1,3,4,0,0,0,0,0
976,1,3,1,1,1,4,1,0,0,0,0
977,1,2,0,1,0,3,1,0,2,0,3
978,1,2,1,1,4,4,0,0,5,1,3
979,1,2,0,1,4,1,1,0,5,0,2
980,1,3,1,1,4,3,0,1,5,1,0
981,1,2,0,1,0,3,1,0,3,0,3
982,1,5,0,0,2,0,0,0,2,1,3
983,1,4,0,0,4,0,1,0,4,1,0
984,1,2,0,0,0,0,0,0,2,0,3
985,1,2,1,1,4,4,0,0,5,1,3
986,1,3,1,1,3,3,0,0,1,1,1
987,1,4,1,0,4,3,1,0,5,1,3
988,1,3,1,1,4,1,1,0,0,0,2
989,1,2,0,1,2,3,1,0,0,1,3
990,0,2,0,1,2,3,1,0,0,1,3
991,1,2,0,0,0,0,1,0,4,1,0
992,1,3,1,0,4,3,1,0,5,1,1
993,1,4,2,0,1,3,1,1,0,1,0
994,1,2,1,0,1,0,0,0,0,1,1
995,1,5,0,0,0,0,1,0,0,0,3
996,0,2,0,1,2,0,0,0,0,0,3
997,0,2,1,0,3,2,0,0,0,1,0
998,1,3,0,1,0,0,1,1,2,1,3
999,0,3,0,1,2,3,1,0,2,0,3
1000,1,2,1,1,4,4,0,0,5,1,3
1001,0,2,1,1,1,0,0,0,5,0,0
1002,1,3,1,1,4,4,0,0,5,1,3
1003,1,3,1,1,3,3,0,1,0,1,0
1004,1,5,0,0,0,0,1,0,0,0,3
1005,0,2,2,1,1,0,1,1,0,1,2
1006,1,3,0,0,0,0,1,0,4,1,0
1007,1,4,0,0,0,0,0,0,2,1,1
1008,1,2,1,0,3,3,1,1,5,1,0
1009,1,3,1,0,4,0,0,1,5,1,0
1010,1,2,1,0,3,3,1,0,5,1,1
1011,1,3,1,1,4,0,0,1,5,0,0
1012,1,2,0,1,2,1,1,0,0,1,3
1013,1,3,0,0,0,0,0,1,3,0,3
1014,1,4,1,1,3,1,1,1,5,0,3
1015,1,4,1,0,4,0,1,0,5,0,3
1016,1,2,0,1,4,0,1,0,1,0,2
1017,0,2,2,0,1,2,1,1,0,1,2
1018,1,3,0,1,2,0,1,1,4,1,2
1019,1,3,1,1,3,0,0,0,5,0,0
1020,1,4,1,1,4,0,1,0,0,0,3
1021,1,4,1,1,4,0,0,0,0,0,3
1022,0,4,0,0,0,0,1,0,4,1,1
1023,0,3,0,1,0,0,1,0,4,1,0
1024,0,3,1,0,3,3,0,1,5,1,1
1025,1,4,1,1,3,0,0,0,5,0,0
1026,1,4,1,1,4,4,0,0,0,1,3
1027,1,5,0,0,0,4,1,0,0,0,3
1028,1,5,0,1,4,4,0,0,0,1,2
1029,1,5,1,0,4,2,1,1,1,1,4
1030,0,3,0,1,2,0,1,1,4,1,2
1031,1,3,0,1,2,0,0,1,3,1,2
1032,1,4,1,0,4,0,0,0,5,1,3
1033,1,3,1,1,3,0,0,0,5,0,1
1034,1,4,1,1,3,0,1,0,5,0,1
1035,1,2,0,0,0,0,1,0,2,1,0
1036,1,5,1,1,1,2,1,0,1,1,0
1037,1,4,2,1,3,4,1,1,5,1,2
1038,1,3,1,1,3,3,1,1,5,1,1
1039,1,3,1,0,3,3,0,0,5,1,0
1040,1,5,1,0,3,3,1,1,1,1,3
1041,0,3,1,1,3,3,0,0,1,1,1
1042,1,5,1,1,1,1,0,0,5,0,1
1043,1,2,0,1,0,0,0,0,1,0,4
1044,1,2,0,1,2,0,1,1,4,1,4
1045,1,3,2,0,1,3,1,0,0,1,1
1046,1,2,0,1,0,0,0,0,0,1,0
1047,1,4,3,0,3,4,0,1,4,1,3
1048,1,3,1,1,3,0,0,0,5,0,0
1049,1,4,1,0,4,3,1,0,5,1,3
1050,0,3,1,1,3,3,0,1,5,1,1
1051,1,4,1,1,3,3,1,0,5,0,3
1052,1,3,1,1,4,1,0,0,5,1,1
1053,1,3,1,1,3,4,1,1,0,1,0
1054,1,4,1,0,3,0,1,1,0,0,0
1055,0,3,1,0,1,0,0,1,0,1,1
1056,1,4,1,1,3,0,0,0,5,0,0
1057,1,4,2,1,3,4,1,1,5,1,3
1058,1,2,0,1,4,0,0,0,1,0,2
1059,1,3,1,1,3,1,0,1,0,1,0
1060,1,3,2,0,1,0,1,0,0,1,1
1061,1,2,0,1,2,0,0,1,3,1,4
1062,1,3,1,0,4,0,1,0,5,1,3
1063,1,4,1,1,3,4,0,0,0,1,0
1064,0,2,2,0,1,0,0,0,0,0,1
1065,1,4,0,0,4,0,1,0,4,1,0
1066,0,3,1,1,3,3,1,1,5,1,0
1067,0,4,1,0,3,0,1,1,5,0,1
1068,1,4,1,1,3,0,1,1,5,0,0
1069,1,4,1,1,3,2,1,1,1,1,1
1070,1,5,1,0,1,1,0,0,5,0,0
1071,1,2,1,1,3,2,0,0,0,0,0
1072,1,3,1,1,3,4,0,0,0,1,0
1073,0,3,1,1,3,2,0,0,0,0,0
1074,1,3,0,0,0,3,1,1,3,1,0
1075,1,3,0,1,2,0,0,1,3,1,2
1076,1,3,3,0,1,0,1,1,5,1,0
1077,1,3,1,1,3,0,0,0,1,0,0
1078,1,4,1,1,1,4,0,0,5,1,1
1079,1,2,2,1,1,2,0,1,0,1,2
1080,1,3,1,0,3,0,1,0,0,0,0
1081,1,3,0,1,2,0,0,1,4,1,4
1082,1,4,1,1,3,0,1,0,5,0,1
1083,1,4,1,0,3,0,1,0,5,1,1
1084,1,3,0,1,2,0,0,1,4,1,2
1085,0,3,1,1,3,3,0,1,5,1,0
1086,1,4,1,0,3,4,1,1,5,1,3
1087,1,5,1,0,1,4,0,0,5,1,1
1088,1,2,1,1,3,2,0,0,0,0,0
1089,1,5,0,0,1,4,1,0,0,1,0
1090,1,5,0,0,0,4,1,0,0,0,3
1091,0,3,1,0,3,2,1,0,0,0,0
1092,0,2,1,0,3,0,0,1,0,1,0
1093,0,4,0,0,4,0,0,0,3,1,0
1094,0,2,0,1,0,0,1,0,4,1,1
1095,1,2,0,1,0,0,0,1,4,1,3
1096,0,5,1,1,3,0,0,0,5,1,0
1097,1,4,1,1,3,0,1,1,0,0,0
1098,1,2,0,1,0,0,1,0,0,1,0
1099,0,2,1,1,3,2,1,0,0,0,0
1100,1,3,0,0,4,3,1,1,1,1,2
1101,1,2,1,1,3,4,1,0,0,0,0
1102,1,3,2,1,1,3,1,0,0,1,1
1103,1,3,1,1,3,0,0,0,0,0,0
1104,1,5,0,0,0,0,1,0,0,0,3
1105,0,3,2,0,1,2,0,1,0,1,2
1106,0,3,1,0,3,0,0,0,0,1,0
1107,1,3,0,1,0,0,0,1,3,1,3
1108,1,3,1,1,3,3,1,0,5,0,1
1109,1,5,1,0,4,2,0,1,5,1,4
1110,1,4,3,1,3,1,1,1,5,0,3
1111,1,4,1,0,3,4,0,0,5,1,2
1112,1,5,0,1,4,4,1,0,0,1,2
1113,0,2,2,0,3,2,1,1,0,1,4
1114,0,3,1,0,3,2,0,0,0,1,0
1115,1,5,0,0,0,0,0,0,4,1,1
1116,1,2,0,0,0,3,1,1,4,1,0
1117,1,5,0,0,1,4,0,0,0,1,0
1118,1,2,0,1,0,0,1,0,0,0,0
1119,1,2,0,0,0,0,1,0,0,1,0
1120,1,3,0,0,4,0,1,1,4,1,0
1121,1,2,0,1,0,0,1,0,4,0,3
1122,1,4,0,0,0,0,0,0,4,1,1
1123,1,2,0,1,0,0,0,1,4,1,3
1124,1,4,1,0,4,3,0,0,5,1,3
1125,1,4,1,0,4,4,0,0,0,1,2
1126,1,4,1,0,3,0,0,0,5,1,0
1127,1,2,0,1,2,1,0,0,4,1,4
1128,1,3,1,0,4,3,0,0,1,1,3
1129,1,3,3,1,1,1,0,0,5,0,0
1130,1,4,1,1,4,4,1,0,0,1,2
1131,1,3,1,0,4,0,0,0,0,1,3
1132,1,4,0,0,4,1,1,0,0,0,2
1133,1,2,0,1,2,1,0,0,4,0,4
1134,0,4,0,0,2,0,0,0,2,0,3
1135,1,4,0,1,4,3,0,1,5,1,2
1136,1,3,1,1,3,0,1,0,5,0,1
1137,1,3,1,1,3,2,1,0,0,0,0
1138,1,5,0,0,4,4,0,0,0,1,2
1139,0,2,1,1,3,2,1,0,0,0,0
1140,0,4,0,0,4,0,0,0,3,1,0
1141,1,3,0,0,4,0,0,1,3,1,0
1142,1,3,1,1,3,0,0,0,5,0,1
1143,0,4,1,0,3,3,1,1,1,1,2
1144,1,4,1,1,3,0,0,1,5,0,3
1145,1,4,3,1,3,1,0,1,5,0,3
